id,psp_id,psp_canale,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto,modello,ultima_modifica_data,ora
35005318,CIPBITMM,,Nexi,00105770143,Comune di Dazio,23010,SO,22,04/01/2025,cie,3,04/01/2025 10:04:59 AM,10
35005317,ABI03069,,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.14,04/01/2025,solleciti,3,04/01/2025 10:04:55 AM,10
35005316,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 10:04:54 AM,10
35005315,SIGPITM1XXX,,MOONEY S.P.A.,00945980175,Comune di Gussago,25064,BS,59,04/01/2025,in_violazione_cds,3,04/01/2025 10:04:48 AM,10
35005314,BCITITMM,,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,202,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:04:37 AM,10
35005313,ABI03075,,Banca Generali S.p.A.,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:04:33 AM,10
35005312,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,5.37,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 10:04:31 AM,10
35005311,POSOIT22XXX,,Banca Popolare di Sondrio,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:04:23 AM,10
35005310,SIGPITM1XXX,,MOONEY S.P.A.,02481840201,ASST di Mantova,46100,MN,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:04:13 AM,10
35005309,CIPBITMM,,Nexi,00248280125,Comune di Castronno,21040,VA,42.4,04/01/2025,SS_MENSE,3,04/01/2025 10:04:12 AM,10
35005308,BIC32698,,LIS Pay SPA,00405070129,Comune di Lavena Ponte Tresa,21037,VA,25.62,04/01/2025,sc_votive,3,04/01/2025 10:04:12 AM,10
35005307,ABI05387,,BPER,80008750178,Provincia di Brescia,25121,BS,35.9,04/01/2025,os_verbali_pp,3,04/01/2025 10:04:10 AM,10
35005306,ABI03058,,CheBanca! S.p.A.,00880000153,Comune di Corsico,20094,MI,81,04/01/2025,ads_rifiuti_ac,3,04/01/2025 10:04:09 AM,10
35005305,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,450.09,04/01/2025,ALER_PV,3,04/01/2025 10:04:08 AM,10
35005304,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.96,04/01/2025,solleciti,3,04/01/2025 10:04:07 AM,10
35005303,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,323.98,04/01/2025,mensascolasticaprimaria,3,04/01/2025 10:04:05 AM,10
35005302,BIC32698,,LIS Pay SPA,04114450168,ASST di Bergamo Ovest,24047,BG,44.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:04:04 AM,10
35005301,ABI03069,,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,7.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:04:04 AM,10
35005300,ABI03075,,Banca Generali S.p.A.,09320530968,ASST Gaetano Pini CTO,20122,MI,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:04:02 AM,10
35005299,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,76.77,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:04:02 AM,10
35005298,BCITITMM,,Intesa Sanpaolo S.p.A,00623530136,Comune di Lecco,23900,LC,60.9,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:04:02 AM,10
35005297,SIGPITM1XXX,,MOONEY S.P.A.,85001870188,Comune di Vigevano,27029,PV,70.48,04/01/2025,ts_verbali_cds,3,04/01/2025 10:04:00 AM,10
35005296,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,331.62,04/01/2025,ALER_PV,3,04/01/2025 10:04:00 AM,10
35005295,ABI36772,,HYPE S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,04/01/2025,solleciti,3,04/01/2025 10:03:59 AM,10
35005294,SIGPITM1XXX,,MOONEY S.P.A.,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.12,04/01/2025,sin_sollecito,3,04/01/2025 10:03:59 AM,10
35005293,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,6.04,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 10:03:58 AM,10
35005292,ABI03069,,Intesa Sanpaolo S.p.A,00304890197,Comune di Gadesco Pieve Delmona,26030,CR,15.39,04/01/2025,ce_votive,3,04/01/2025 10:03:56 AM,10
35005291,BCITITMM,,Intesa Sanpaolo S.p.A,01063800153,Comune di Giussano,20833,MB,157.14,04/01/2025,nido,3,04/01/2025 10:03:56 AM,10
35005290,BIC32698,,LIS Pay SPA,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,40.2,04/01/2025,ATS321_VET_SCIA,3,04/01/2025 10:03:54 AM,10
35005289,PPAYITR1XXX,,Postepay,00847500170,Comune di Villanuova sul Clisi,25089,BS,23,04/01/2025,dt_serviziscolastici,3,04/01/2025 10:03:52 AM,10
35005288,BPMOIT22,,BPER Banca S.p.A.,80050050154,Regione Lombardia,20124,MI,147.53,04/01/2025,Tassa Auto,3,04/01/2025 10:03:52 AM,10
35005287,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 10:03:51 AM,10
35005286,PPAYITR1XXX,,Postepay,02613260187,ATS di Pavia,27100,PV,26.73,04/01/2025,ATS328_VET_AL3,3,04/01/2025 10:03:50 AM,10
35005285,PPAYITR1XXX,,Postepay,09571970962,Unione di Comuni Lombarda Adda Martesana,20060,MI,385.25,04/01/2025,app_serviziscolastici_bel,3,04/01/2025 10:03:50 AM,10
35005284,BIC32698,,LIS Pay SPA,03775430980,ATS di Brescia,25124,BS,40.2,04/01/2025,ATS326_TICKET,3,04/01/2025 10:03:47 AM,10
35005283,PPAYITR1XXX,,Postepay,01009620152,Comune di Marcallo con Casone,20010,MI,220.7,04/01/2025,mg_cdsimp_mes,3,04/01/2025 10:03:46 AM,10
35005282,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.48,04/01/2025,solleciti,3,04/01/2025 10:03:44 AM,10
35005281,ABI03069,,Intesa Sanpaolo S.p.A,00801220153,Comune di Bollate,20021,MI,87.68,04/01/2025,pj_mensascolastica,3,04/01/2025 10:03:44 AM,10
35005280,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.68,04/01/2025,solleciti,3,04/01/2025 10:03:43 AM,10
35005277,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,04/01/2025,solleciti,3,04/01/2025 10:03:11 AM,10
35005276,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,00630080133,Comune di Tavernerio,22038,CO,84,04/01/2025,pj_trasportoscolastico,3,04/01/2025 10:02:35 AM,10
35005275,BCITITMM,,Intesa Sanpaolo S.p.A,02030880153,Comune di Monza,20900,MI,200,04/01/2025,pd_mensascolastica,3,04/01/2025 10:02:27 AM,10
35005274,PPAYITR1XXX,,Postepay,00855610176,Comune di Mazzano,25080,BS,22,04/01/2025,sv_dirittisegreteria,3,04/01/2025 10:02:27 AM,10
35005273,PPAYITR1XXX,,Postepay,00304530173,Comune di Gardone Val Trompia,25063,BS,148.9,04/01/2025,in_violazione_cds,3,04/01/2025 10:01:40 AM,10
35005272,PPAYITR1XXX,,Postepay,00623530136,Comune di Lecco,23900,LC,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 10:00:48 AM,10
35005271,PPAYITR1XXX,,Postepay,80050050154,Regione Lombardia,20124,MI,555.21,04/01/2025,Tassa Auto,3,04/01/2025 10:00:47 AM,10
35005270,SATYLUL1,,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.48,04/01/2025,solleciti,3,04/01/2025 10:00:44 AM,10
35005269,ABI02008,,Unicredit S.p.A,00761890177,Comune di Brescia,25121,BS,188.74,04/01/2025,mensascolasticaprimaria,3,04/01/2025 10:00:43 AM,10
35005268,PPAYITR1XXX,,Postepay,03622110132,ASST Lariana,22100,CO,30.3,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:00:42 AM,10
35005267,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,102,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:00:40 AM,10
35005266,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,04/01/2025,solleciti,3,04/01/2025 10:00:39 AM,10
35005265,SATYLUL1,,Satispay,80050050154,Regione Lombardia,20124,MI,87.72,04/01/2025,Tassa Auto,3,04/01/2025 10:00:39 AM,10
35005264,SIGPITM1XXX,,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,30,04/01/2025,TICKET_SANITARIO,3,04/01/2025 10:00:38 AM,10
35005263,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,317.23,04/01/2025,mensascolasticaprimaria,3,04/01/2025 10:00:34 AM,10
35005262,SIGPITM1XXX,,MOONEY S.P.A.,05017630152,ARIA S.p.A.,20124,MI,800,04/01/2025,CURIT ricarica portafoglio,3,04/01/2025 10:00:25 AM,10
35005261,SIGPITM1XXX,,MOONEY S.P.A.,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.61,04/01/2025,sin_sollecito,3,04/01/2025 10:00:25 AM,10
35005258,PPAYITR1XXX,,Postepay,80005370137,Comune di Como,22100,CO,214,04/01/2025,TB_RIFIUTI,3,04/01/2025 10:00:08 AM,10
35005251,POSOIT22XXX,,Banca Popolare di Sondrio,85001450130,Comune di Montevecchia,23874,LC,22.2,04/01/2025,CI_RL,3,04/01/2025 09:59:52 AM,9
35005250,BIC32698,,LIS Pay SPA,02481840201,ASST di Mantova,46100,MN,27.65,04/01/2025,ASST725_TICKET_ESAMI,3,04/01/2025 09:59:50 AM,9
35005249,BPMOIT22,,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,22.21,04/01/2025,arc_cie,3,04/01/2025 09:59:48 AM,9
35005248,SIGPITM1XXX,,MOONEY S.P.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,78.8,04/01/2025,ALER_PV,3,04/01/2025 09:59:38 AM,9
35005247,PPAYITR1XXX,,Postepay,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:59:37 AM,9
35005246,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,93.21,04/01/2025,Tassa Auto,3,04/01/2025 09:59:33 AM,9
35005245,BCITITMM,,Intesa Sanpaolo S.p.A,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,15,04/01/2025,ASST713_DIR_RIL_CC,3,04/01/2025 09:59:26 AM,9
35005244,BIC32698,,LIS Pay SPA,00296180185,Comune di Pavia,27100,PV,563.9,04/01/2025,ALER_C_PAVIA,3,04/01/2025 09:59:15 AM,9
35005243,SIGPITM1XXX,,MOONEY S.P.A.,02613080189,ASST di Pavia,27100,PV,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:59:13 AM,9
35005242,SIGPITM1XXX,,MOONEY S.P.A.,00232910166,Comune di Dalmine,24044,BG,22,04/01/2025,cie,3,04/01/2025 09:59:13 AM,9
35005241,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,54.75,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:59:12 AM,9
35005239,ABI02008,,Unicredit S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,04/01/2025,solleciti,3,04/01/2025 09:58:48 AM,9
35005238,BCITITMM,,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,1.42,04/01/2025,pedaggi,3,04/01/2025 09:58:41 AM,9
35005237,BCITITMM,,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.18,04/01/2025,pedaggi,3,04/01/2025 09:58:33 AM,9
35005235,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:58:27 AM,9
35005234,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:58:27 AM,9
35005233,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:58:27 AM,9
35005232,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,22.78,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:58:26 AM,9
35005231,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,09322180960,ASST di Lodi,26900,LO,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:58:19 AM,9
35005230,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,5.36,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:58:07 AM,9
35005229,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:58:07 AM,9
35005228,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:58:07 AM,9
35005227,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.17,04/01/2025,solleciti,3,04/01/2025 09:57:57 AM,9
35005226,ABI36964,,BCC PAY S.p.A.,02030880153,Comune di Monza,20900,MI,16.5,04/01/2025,firmacopia,3,04/01/2025 09:57:43 AM,9
35005225,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 09:57:35 AM,9
35005224,PPAYITR1XXX,,Postepay,00304320195,Comune di Cella Dati,26040,CR,22.21,04/01/2025,dg_emiss_cie,3,04/01/2025 09:57:32 AM,9
35005223,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,44.4,04/01/2025,ts_sanamm,3,04/01/2025 09:57:01 AM,9
35005222,ABI03075,,Banca Generali S.p.A.,00296180185,Comune di Pavia,27100,PV,100,04/01/2025,REFEZ,3,04/01/2025 09:56:54 AM,9
35005221,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,98,04/01/2025,ts_sanamm,3,04/01/2025 09:56:51 AM,9
35005220,ATPIITM1,,A-Tono Payment Institute S.p.A.,85001870188,Comune di Vigevano,27029,PV,50,04/01/2025,acm_mensascuola,3,04/01/2025 09:56:38 AM,9
35005219,ABI02008,,Unicredit S.p.A,00453990178,Comune di Bagnolo Mella,25021,BS,75,04/01/2025,dt_mensascolastica,3,04/01/2025 09:56:36 AM,9
35005218,ATPIITM1,,A-Tono Payment Institute S.p.A.,85001870188,Comune di Vigevano,27029,PV,50,04/01/2025,acm_mensascuola,3,04/01/2025 09:56:35 AM,9
35005215,ABI03069,,Intesa Sanpaolo S.p.A,09323530965,ASST Rhodense,20024,MI,1241.6,04/01/2025,ASST706_RETTE_RSA,3,04/01/2025 09:56:26 AM,9
35005214,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.5,04/01/2025,solleciti,3,04/01/2025 09:56:26 AM,9
35005213,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,04/01/2025,solleciti,3,04/01/2025 09:56:24 AM,9
35005212,PPAYITR1XXX,,Postepay,00178480208,Comune di Suzzara,46029,MN,54,04/01/2025,SP_TRASPORTO_SCOLASTICO,3,04/01/2025 09:56:04 AM,9
35005211,PPAYITR1XXX,,Postepay,84503580155,Comune di Mediglia,20060,MI,56,04/01/2025,TB_RIFIUTI,3,04/01/2025 09:56:04 AM,9
35005210,BPMOIT22,,BPER Banca S.p.A.,84507570152,Comune di Lodi,26900,LO,75,04/01/2025,ads_mensa_scolastica,3,04/01/2025 09:56:03 AM,9
35005209,ABI03069,,Intesa Sanpaolo S.p.A,02613080189,ASST di Pavia,27100,PV,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:55:52 AM,9
35005208,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,76.77,04/01/2025,mg_violazioni_cds,3,04/01/2025 09:55:51 AM,9
35005207,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,04/01/2025,solleciti,3,04/01/2025 09:55:46 AM,9
35005206,ATPIITM1,,A-Tono Payment Institute S.p.A.,01310880156,Comune di Abbiategrasso,20081,MI,244.26,04/01/2025,mg_affitti_progel,3,04/01/2025 09:55:38 AM,9
35005205,ABI03075,,Banca Generali S.p.A.,00296180185,Comune di Pavia,27100,PV,100,04/01/2025,REFEZ,3,04/01/2025 09:55:28 AM,9
35005204,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,11.8,04/01/2025,solleciti,3,04/01/2025 09:55:11 AM,9
35005203,BIC32698,,LIS Pay SPA,03622120131,ASST di Lecco,23900,LC,40,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:55:05 AM,9
35005202,PPAYITR1XXX,,Postepay,84503580155,Comune di Mediglia,20060,MI,153,04/01/2025,TB_RIFIUTI,3,04/01/2025 09:54:56 AM,9
35005201,SIGPITM1XXX,,MOONEY S.P.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,189.05,04/01/2025,ALER_LO,3,04/01/2025 09:54:56 AM,9
35005200,CIPBITMM,,Nexi,00623530136,Comune di Lecco,23900,LC,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 09:54:44 AM,9
35005199,POSOIT22XXX,,Banca Popolare di Sondrio,02180620987,Unione dei Comuni dell'Alta Valle Camonica,25056,BS,60.9,04/01/2025,in_violazione_cds,3,04/01/2025 09:54:37 AM,9
35005198,PPAYITR1XXX,,Postepay,00232910166,Comune di Dalmine,24044,BG,138.92,04/01/2025,mg_violazioni_cds,3,04/01/2025 09:54:29 AM,9
35005197,ABI36092,,Olinda SAS,00232910166,Comune di Dalmine,24044,BG,140.7,04/01/2025,mg_violazioni_cds,3,04/01/2025 09:54:26 AM,9
35005196,PPAYITR1XXX,,Postepay,03510190121,ASST Valle Olona,21052,VA,15.65,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:54:19 AM,9
35005195,PPAYITR1XXX,,Postepay,03510190121,ASST Valle Olona,21052,VA,27.4,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:54:19 AM,9
35005194,ABI03069,,Intesa Sanpaolo S.p.A,00792720153,Comune di Garbagnate Milanese,20024,MI,135,04/01/2025,gm_traspfunebre,3,04/01/2025 09:54:18 AM,9
35005193,SIGPITM1XXX,,MOONEY S.P.A.,00564460129,Comune di Vizzola Ticino,21010,VA,55.4,04/01/2025,in_violazione_cds,3,04/01/2025 09:54:07 AM,9
35005192,ABI03442,,Widiba,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,11.51,04/01/2025,sin_sollecito,3,04/01/2025 09:54:00 AM,9
35005191,UNCRITMM,,UniCredit S.p.A.,03510140126,ATS dell'Insubria,21100,VA,20,04/01/2025,ATS322_BAN_CON,3,04/01/2025 09:53:58 AM,9
35005189,ABI19164,,FACTORCOOP SPA,04114450168,ASST di Bergamo Ovest,24047,BG,15.65,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:53:45 AM,9
35005188,ABI19164,,FACTORCOOP SPA,04114450168,ASST di Bergamo Ovest,24047,BG,17.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:53:45 AM,9
35005187,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,20.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:53:44 AM,9
35005186,PPAYITR1XXX,,Postepay,87000290178,Comune di Pertica Alta,25070,BS,52,04/01/2025,sv_mensa,3,04/01/2025 09:53:37 AM,9
35005185,CIPBITMM,,Nexi,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 09:53:32 AM,9
35005184,PPAYITR1XXX,,Postepay,00405070129,Comune di Lavena Ponte Tresa,21037,VA,25.62,04/01/2025,sc_votive,3,04/01/2025 09:53:27 AM,9
35005181,BPMOIT22,,BPER Banca S.p.A.,80050050154,Regione Lombardia,20124,MI,200.12,04/01/2025,Tassa Auto,3,04/01/2025 09:53:16 AM,9
35005180,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,04/01/2025,solleciti,3,04/01/2025 09:53:14 AM,9
35005179,CIPBITMM,,Nexi,84507570152,Comune di Lodi,26900,LO,78,04/01/2025,ads_mensa_scolastica,3,04/01/2025 09:53:08 AM,9
35005178,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,73.1,04/01/2025,ts_sanamm,3,04/01/2025 09:53:00 AM,9
35005177,ABI03069,,Intesa Sanpaolo S.p.A,00988200143,ATS della Montagna,23100,SO,20.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:52:46 AM,9
35005176,CIPBITMM,,Nexi,80050050154,Regione Lombardia,20124,MI,20,04/01/2025,Tassa Auto,3,04/01/2025 09:52:46 AM,9
35005175,BIC32698,,LIS Pay SPA,09319690963,ASST Fatebenefratelli Sacco,20157,MI,147,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:52:34 AM,9
35005174,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,04/01/2025,solleciti,3,04/01/2025 09:52:29 AM,9
35005173,SIGPITM1XXX,,MOONEY S.P.A.,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 09:52:28 AM,9
35005172,PPAYITR1XXX,,Postepay,02613080189,ASST di Pavia,27100,PV,102,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:52:19 AM,9
35005171,BIC32698,,LIS Pay SPA,09314190969,ATS della Brianza,20900,MB,71.07,04/01/2025,ATS324_ECOFIN,3,04/01/2025 09:52:17 AM,9
35005169,BIC32698,,LIS Pay SPA,81000670208,Comune Città di Goito,46044,MN,22,04/01/2025,emisscie,3,04/01/2025 09:52:06 AM,9
35005168,BIC32698,,LIS Pay SPA,03510140126,ATS dell'Insubria,21100,VA,56.28,04/01/2025,ATS322_FAT_VET,3,04/01/2025 09:52:06 AM,9
35005167,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.48,04/01/2025,solleciti,3,04/01/2025 09:51:58 AM,9
35005165,PPAYITR1XXX,,Postepay,00623530136,Comune di Lecco,23900,LC,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 09:51:44 AM,9
35005164,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,297.75,04/01/2025,Tassa Auto,3,04/01/2025 09:51:36 AM,9
35005163,ABI03069,,Intesa Sanpaolo S.p.A,03686280136,Comune di Alta Valle Intelvi,22024,CO,13.4,04/01/2025,TC_SERVIZI_CIMITERIALI,3,04/01/2025 09:51:34 AM,9
35005162,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5,04/01/2025,solleciti,3,04/01/2025 09:51:34 AM,9
35005161,ABI36964,,BCC PAY S.p.A.,02030880153,Comune di Monza,20900,MI,150,04/01/2025,servizifunerari,3,04/01/2025 09:51:33 AM,9
35005160,PPAYITR1XXX,,Postepay,00186490181,Comune di Voghera,27058,PV,47.55,04/01/2025,in_violazione_cds,3,04/01/2025 09:51:27 AM,9
35005159,SIGPITM1XXX,,MOONEY S.P.A.,00760050179,Comune di Bedizzole,25081,BS,170.87,04/01/2025,os_avv_cds,3,04/01/2025 09:51:26 AM,9
35005158,SIGPITM1XXX,,MOONEY S.P.A.,00744080177,Comune di Idro,25074,BS,453.37,04/01/2025,canoneunico,3,04/01/2025 09:51:23 AM,9
35005157,BIC32698,,LIS Pay SPA,00351640172,Comune di Villa Carcina,25169,BS,216.9,04/01/2025,in_violazione_cds,3,04/01/2025 09:51:17 AM,9
35005156,ABI03069,,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,44.4,04/01/2025,os_verbali_pp,3,04/01/2025 09:51:09 AM,9
35005154,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.26,04/01/2025,solleciti,3,04/01/2025 09:51:03 AM,9
35005153,ABI03589,,Allianz Bank Financial Advisors S.p.A.,00341480184,Comune di Val di Nizza,27050,PV,26.84,04/01/2025,sc_votive,3,04/01/2025 09:50:54 AM,9
35005152,PPAYITR1XXX,,Postepay,00098990146,Comune di Morbegno,23017,SO,58.1,04/01/2025,sd_violazione_cds,3,04/01/2025 09:50:50 AM,9
35005151,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,57,04/01/2025,os_verbali_pp,3,04/01/2025 09:50:48 AM,9
35005150,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,57,04/01/2025,os_verbali_pp,3,04/01/2025 09:50:48 AM,9
35005149,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,33.55,04/01/2025,gm_cimit_votive,3,04/01/2025 09:50:42 AM,9
35005148,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,33.55,04/01/2025,gm_cimit_votive,3,04/01/2025 09:50:42 AM,9
35005147,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,11.46,04/01/2025,solleciti,3,04/01/2025 09:50:24 AM,9
35005145,ABI03069,,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,85,04/01/2025,TC_SERVIZI_CIMITERIALI,3,04/01/2025 09:50:21 AM,9
35005143,PPAYITR1XXX,,Postepay,00104650148,Comune di Tovo di Sant'Agata,23030,SO,15,04/01/2025,praticheedilizie,3,04/01/2025 09:50:17 AM,9
35005142,BCITITMM,,Intesa Sanpaolo S.p.A,03510140126,ATS dell'Insubria,21100,VA,26.8,04/01/2025,ATS322_PREST_VET_CUP,3,04/01/2025 09:50:14 AM,9
35005141,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,77.5,04/01/2025,Tassa Auto,3,04/01/2025 09:50:10 AM,9
35005140,PPAYITR1XXX,,Postepay,03351920156,Comune di Vanzago,20043,MI,121.1,04/01/2025,in_violazione_cds,3,04/01/2025 09:50:08 AM,9
35005139,ATPIITM1,,A-Tono Payment Institute S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.46,04/01/2025,solleciti,3,04/01/2025 09:50:05 AM,9
